,index,tweet,injury_report
711,8483,The Tigers optioned LHP Miguel Del Pozo to Triple-A Toledo following the game.   Outfielder Derek Hill was returned to Toledo after serving as the 27th man.   The Tigers will add someone to take Del Pozo's spot prior to Friday's game.,0
712,12961,Interesting,0
713,9237,"Logan Gilbert gets a standing ovation as he leaves the mound following the third out of the seventh inning.  He tossed seven shutout innings against the Yankees, allowing one hit with a career-high eight strikeouts and no walks.   Not a bad outing for the rookie",0
714,15708,@petebutt4 @astros Maybe by some MLB employees. Not here.  https://t.co/7fklyouMe3,0
715,7101,#Reds reliever Art Warren stranded the bases loaded in the 8th inning. Hunter Dozier flew out to the warning track. Reds up 4-2 heading into the 9th...,0
716,15257,Cora said Marwin Gonzalez (right hamstring) has been placed on the 10-day IL. That's one roster move. #RedSox,1
717,2853,"And yet, the lead prevails. 3-2 Rangers after six innings.",0
718,13210,A whole new series. #NBAFinals  @Bucks | #FearTheDeer  https://t.co/iVelsR36Kc,0
719,11223,"Happy birthday, Jace Fry! 🎉  https://t.co/GKOM0hZeg6",0
720,7352,"@90feetfromhome Would you rather have a hoodie with one big front pocket, or two smaller unconnected pockets?",0
721,13266,Those Denver sunsets 😍  Very nice ⁦@Rockies⁩  https://t.co/avKNPs3xSA,0
722,1510,Second player of the game to be hit in the helmet by a fastball. Justin Turner seemed to turn just in time to avoid something scary on an errant pitch from Wander Suero.,0
723,3025,Collins adds another run. It's 8-4.,0
724,11685,"FINAL: Angels 3, Mariners 7  https://t.co/MTsfwk2w2T",0
725,8147,Story from @JorgeCastillo: Dodgers' Trevor Bauer is placed on leave by MLB after assault allegation  https://t.co/HRSQyq6Fgs,0
726,3536,"Ummm Mets owe it to their fans to give them accurate information. Citi Field PA announced they're trying to get the game in tonight, right as Steve Cohen tweeted the game is postponed.  Get it together.",0
727,15398,Per Terry Francona:   — Aaron Civale is throwing out to 105 feet  — Shane Bieber is still doing heavy balls but has not progressed to throwing the baseball  — Jordan Luplow will head out for his official rehab on Monday if everything goes well,1
728,3970,Tough loss.  #OurCLE  https://t.co/0Kewn2FVfj,0
729,9356,Maybe Cronenworth should have stayed at first on that hit.  Machado just got intentionally walked.  Grisham up with the bases loaded.,0
730,8279,Don Mattingly says the option on his deal put in for the 15th of July deadline was his choice when he signed the last deal to manage the club. He said Marlins CEO Derek Jeter had no issue with it. Mattingly said he didn't want it to drag on all season.,0
731,7337,And now Yoshi Tsutsugo has officially dropped off a major league roster.,0
732,15453,📸 @margosugarman,0
733,12099,Tonight’s #Dodgers lineup at Nationals:  https://t.co/MTJIw8S0fM,0
734,6091,@DanSchmuldt hang tight,0
735,392,The Cubs have lost 5 in a row since no-hitting the Dodgers last Thursday.   Per @ESPNStatsInfo: The Cubs are the first team ever to strike out 12 times in 5 consecutive games and lose all 5.,0
736,12185,"Curt Casali hits a two-run homer off Paolo Espino in the Giants lead 3-0 in the second.   Raining, pouring.",0
737,5153,@fp_jr uh...,0
738,2871,@Makaveli220 It was still 15-20 minutes before first pitch. It's filling in a bit now,0
739,13539,🤯🤯🤯 @ACAD_27  https://t.co/VgrC2FHsWS,0
740,2037,"Victor Robles takes a 1-2 fastball down the pipe, stranding a runner in scoring position. He's struck out 3 times today, as has Yadiel Hernandez. Still 1-1 after 6.",0
741,7707,Old friend Brandon Kintzler is warming up for the Phillies.,0
742,15468,"It is hard for me to overstate how annoying I find Gus the Groundhog. I'd love to go full Bill Murray on him. (And yeah, I once was an extra in a PA Lottery with that rodent).",0
743,7227,"Yankees vs. Blue Jays at Buffalo tonight vs. Ryu... 1. LeMahieu, 2B 2. Judge, RF 3. Torres, SS 4. Stanton, DH 5. Urshela, 3B 6. Sanchez, C 7. Andujar, LF 8. Gittens, 1B 9. Gardner, CF SP: Montgomery, LHP",0
744,6072,"@MikeDubsRadio @laur_dubs Happy birthday, Lauren! #CubTogether  https://t.co/HJntyQGoq8",0
745,1378,@rich_roberts It's a league-wide thing. Glasnow is an example.,0
746,1008,"Twins intentionally walk Jose Ramirez to set up Taylor Rodgers vs. Eddie Rosario, and Rosario sends the first pitch back up the middle for a 2-run, go-ahead single.  Rosario added a bat flip and a quick look to the Twins' dugout after they avoided Ramirez to face him. CLE up 3-1.",0
747,7804,Fans banned at Olympics; Tokyo under state of emergency (from @AP)  https://t.co/srSOGvE9dO,0
748,13305,It seemed like the narrative from media reports the last few days has been negative and that the government is working against the Blue Jays…that’s not at all what I was hearing earlier this week.   I genuinely believe everyone wants the jays back in Toronto. Time still ticking,0
749,10266,"Keith has #Brewers taking prep catcher Harry Ford at No. 15 out of North Cobb (GA) High School, a name that has been associated with them quite a bit. They like his bat but the question is if he can stay behind the plate.",0
750,5291,"The Astros will know more about the extent of Alex Bregman's injury tomorrow, but Dusty Baker said he'll be out ""a while.""",1
751,6936,"Johnny Cueto, who seems to pitch better with more eyes on him, was the right guy for the job tonight. The Giants are 49-26, the best in baseball, and a lot of San Francisco can see it firsthand.   https://t.co/EExSFN3kix",0
752,3660,"Tim Hill strikes out Juan Soto on a high fastball in a 3-2 count. Looks like he missed his spot, too, with Victor Caratini's glove around the bottom of the zone. But Soto has had a hard time with Hill's arm slot last night and tonight.",0
753,8734,Astros hitters have swung at 14 of Montas' splitters and missed 10.,0
754,8441,"If that's the case, that's a ban-for-life, no-fly-list type of thing.   Not cool.",0
755,13452,"The Astros released Hector Velázquez, according to the Class AAA Sugar Land Skeeters. Velázquez had a 1.46 ERA in 24.2 innings for the Skeeters this season. Houston acquired him from the Orioles last season.",0
756,8297,The Marlins have hit a HR in the 1st and 2nd inning for the first time since 1978.,0
757,4017,"Hometown kid, @SamHentges, gets the nod.  #OurCLE  https://t.co/doBm9diOmF",0
758,8299,@JacobWWynkoop No lol. You are good.,0
759,1230,@RAM72STW  https://t.co/XGSh8cvThY,0
760,4343,"Relish with its 3rd win of 2021. Meanwhile, #orioles down 1-0 heading to the top of the 3rd.",0
761,3875,Akil Baddoo — after an infield single and his 13th stolen base — scores on Robbie Grossman's one-out grounder to shortstop. Tigers take a 1-0 lead in the first inning. Two outs.,0
762,5456,"⚾: 6:40pm PT vs. Red Sox 📺: NBCSCA 📻: Bloomberg 960 AM, KIQI 1010 AM 🎧:  https://t.co/M834H8aCde 📲:  https://t.co/sssl73rFGn Starting pitcher: Montas  #RiseAndGrind x @Chevron  https://t.co/OplDzieOfp",0
763,11271,"Wade Miley, athlete. He rips a double to right -- 104.8 mph exit velo! -- and takes third on an E-9 to lead off the seventh.",0
764,5721,Plan is for Max Meyer and Jake Eder not to pitch at Double-A Pensacola this week so they will be available to appear in Sunday's SiriusXM All-Star Futures Game. #Marlins,0
765,3865,Joe Jimenez is warming up for the eighth inning.,0
766,11763,"@jmsteiner8 .192, but 1.000 in his last one at-bats",0
767,2669,"Also, the Austin Meadows bobblehead giveaway that was scheduled for Tuesday, has now been rescheduled to July 20 against Baltimore. #Rays",0
768,10344,"Makes some sense: Erik Gonzalez is out for 4-6 weeks, per Tomczyk, Adam Frazier is in trade rumors and Strange-Gordon also has outfield experience.",0
769,10448,"#stlcards today, with a matchup situation at short and the real return of O’Neill:  Carlson 9 Goldschmidt 3 Arenado 5 O’Neill 7 Molina 2 Edman 4 Bader 8 Sosa 6 LeBlanc 1",0
770,2976,@dustyguts10 Stick to a classic and get Miggy.,0
771,15198,The Judge scores the 1st run of the 2021 #AllStarGame 👏  https://t.co/wHxMZKw15Y,0
772,8616,#BlueJays announce they’ve acquired RHP Trevor Richards and RHP Bowden Francis from the Brewers for INF Rowdy Tellez.,0
773,13959,"The #Marlins drafted pitching after a run of position players in early rounds. I’d like to see a strategy 1 yr, barring an obvious first round hitter, of going all pitching and catching for 20 rounds. Could then trade pitching, as needed, for hitters. @ManOn2nd #MLBDraft",0
774,3304,"@PeterBotte Congrats, Peter B!",0
775,3496,"Ohtani tonight: 7 IP, 5 H, 2 ER, 0 BB, 4 K. 89 pitches.",0
776,15795,ROSTER MOVE: @BlueJays INF Cavan Biggio is scheduled to join the #Bisons on an @MLB injury rehab assignment tonight. Herd hosts Rochester at 7:05 p.m. #WeAreBlueJays  https://t.co/0Ri0XTjrjG,1
777,15320,"Scott Servais on Jarred Kelenic snapping an 0-for-42:  ""It was nice to see him smile again. You're pulling for any player, but certainly young player like that who's had a tough go of it ... It'll get easier, but it was nice to see him get that knock and put a smile on his face.""",0
778,4664,A's have all of three hits through eight innings so that's how this game is going.,0
779,13241,Not a bad crew on hand for the 1959 Midsummer Classic. 😎  Who’s excited for the #AllStarGame tonight?!  https://t.co/bSA7iZvePY,0
780,8312,Garrett Cooper stole a base for the first time…..ever ?,0
781,12939,"Merrill Kelly is coming out of the game walking a bit gingerly. He was not at his pitch count, but this just could be getting ahead of something before it snowballs.",1
782,3681,"Some respect for Victor Robles's arm there. Fernando Tatis Jr. ripped a single to center with two outs and Robles was placing very deep. But with Victor Caratini running, the Padres take no chances (a contrast, yes).",0
783,15568,@brianmctaggart Like anyone could even know that.,0
784,5284,Update: winner  https://t.co/FV6y57LLmS,0
785,9456,"#Indians haven't lost 10 in a row since 2012, when they dropped 11 straight.  Club record losing streak is 12, set in 1931.",0
786,1402,"Beimel last pitched in the majors in 2015.  His last professional pitch came in 2017, in the independent Atlantic League.",0
787,8322,@DWilliamsWJCL22 Thanks for pointing that out I didn't notice that.,0
788,11573,@mxgirl00 @SFGiants Define funny…,0
789,7278,Bobby Dalbac has an RBI single off the left field wall. Phil Gosselin did not play it well.,0
790,2682,"@jasmartinez76 No they were very good in 2008, 52-32 after 84 games, but they were about to lose seven straight to fall out of first place before the All-Star break. #Rays",0
791,6370,"Ex-Cub Brandon Kintzler pitched for the first time in a month Monday, 5 days after returning from IL (neck), and retired 3 of 4 Cubs in a scoreless ninth.  Cubs vs. Kintzler since he left: 3-for-12, 5 K (3 scoreless IP).",1
792,6796,"Buster Posey is coming out of the game after taking a foul ball off of the thumb area on his glove hand.   Tried to stay in, but caught one more pitch from Anthony DeSclafani and needed to exit.",1
793,6415,Stat of the day:  Cubs and Brewers have identical 39-30 records against everyone except each other.  Brewers' 8-3 record vs. Cubs (3-9 in a couple hours?) is the difference between the 1-2 spots in NL Central.  And possibly the difference between buyers and sellers in July.,0
794,2625,"@missclareski @mcwhiteDJ I'm not the biggest Styx fan, though Jimmy Fallon and Paul Rudd doing a shot-for-shot remake of ""Too Much Time On My Hands"" was a riot.  https://t.co/3lUOUqV1lX",0
795,5905,"Of the six starting pitchers the Mariners began 2021 with, only Yusei Kikuchi and Chris Flexen have avoided the injured list thus far.",1
796,11550,Belt will join team in LA and get a 2nd opinion on rt knee. #sfgiants,0
797,11519,W 🙌🏻,0
798,6017,Play ball!  #CubTogether  https://t.co/vntCFr2TCS,0
799,8283,"Marlins trail the Mets by 8 games in the NL East. Mets now play the Pirates for 7 straight games. Yes, seven.",0
800,14415,"Realistically, it’s probably time for #Indians fans to focus on the AL wild-card picture. Pretty big series out of the All-Star break with current second wild-card holder Oakland, starting tomorrow night.  https://t.co/Bu7MBYaiJG",0
801,14058,Excellent. Stay hydrated! Thanks!,0
802,3582,The Tigers announced the following roster moves.  https://t.co/gjGn8lfP2H,0
803,15408,@DJJudd  https://t.co/bFH7ocfuF6,0
804,12801,"#stlcards have their first win at Wrigley this season and will play tomorrow (probably) for sole possession of third place headed into the break, as well as a series win. They got power and did not allow the Cubs to return any. Kwang Hyun Kim ends the first half on an upswing.",0
805,10692,It takes pinch-hitter Kris Bryant one (1) pitch to clear the bases in the seventh. He ropes a three-run double off the base of the ivy and the Cubs are up 7-2.,0
806,12609,Aaron Sanchez is starting at San Jose tonight.,0
807,6953,I've very much enjoyed the defense both of these teams have put on display so far in this series.,0
808,7296,"“This struggle is different than previous years. This struggle, I’ve still found ways to get some hits.”   In today’s Padres Daily:  Where there’s a Wil there might be a way. Hill rises. Good birthday for tough guy. Plus tidbits.  https://t.co/FgtNGw2eaF",0
809,12164,... who's awake?,0
810,5885,@BillKoch25 @IanMBrowne !!,0
811,5074,"Prior to Game 1 of today’s doubleheader, the Yankees reinstated LHP Wandy Peralta (#58) from the 10-day injured list and appointed him as their “27-man.”",1
