,index,clean,injury_report
950,346,Such shame squander blessing Biden says Americans unwilling get free readily available COVID vaccinations,0
951,5111,THE ORIOLES HAVE THE LEAD THIS IS NOT A DRILL,0
952,1419,BigBussy SuckaFreeon I misread sorry Strahm sometime break The three,0
953,9529,Can believe Jacob deGrom allowed run Nick Maton comes twoout RBI single drive Andrew McCutchen snapping deGroms inning scoreless streak Phillies,0
954,9104,kphillipscu,0
955,10737,Jose Ramirez lineup tonight left elbow soreness Hurt last night diving ball,1
956,6395,Max Kepler walked twice atbat second time actually called ball four Two Nick Gordon one MNTwins one,0
957,9654,Yankees suddenly leaning novel offensive tool schtick,0
958,11589,jinde Brach Reds best relief pitcher right That situation pitched since Tejay Antone went IL,1
959,6177,Youd think Trevor Larnach would happy goahead RBI single lefty last night Not case Last night guy threw slider outer half I rolled Yeah got got job done But I wanted,0
960,9572,scorindorin I knew I trademarked Scorin Dorin,0
961,1603,Weird fact game notes tonight John Hicks homered yesterday became third Rangers catcher homer Texas debut Chad Krueter Tim Federowicz All three As,0
962,4989,tings,0
963,9613,Deshaun Watson returns practice Texans httpstcoltgCKkZjY via houstonchron,0
964,1491,A happy TBT One month ago today new era FrogballUSA born GoFrogs httpstcoVjVEwdR,0
965,6802,Shohei Ohtani Smacks homer No right field give Angels lead It exit velo mph went projected feet He already set record homers season Japaneseborn player,0
966,7428,Brewers RHP Brandon Woodruff mound tonight vs Mets Citi Field definition staff ace Team starts Consistently gives team chance win,0
967,9945,Chad Greens immaculate inning tonight fourth alltime Mets The others Ivan Nova Mel Rojas Sandy Koufax The Mets two immaculate innings franchise history Nolan Ryan David Cone,0
968,8970,Cristian Javier warming,0
969,11246,Jake Arrieta IL right hamstring tightness,1
970,14018,ers Lance week finger injury httpstcoVfPYCcxWx httpstcoxNkwFpADPQ,1
971,10271,tonydombrowski WE SURE DID,0
972,3160,drewsilv scuriiosa discuss Bryce Harpers MVP candidacy changes redhot Phillies first place NL East httpstcobMQUxXMs,0
973,13237,Arrieta coming IL start place Williams,1
974,3745,Dylan Bundy Oriole Zoom Baltimore media He moved Angels rotation good outlook first relief outing I mean I throw positive,0
975,3868,Cant tell happy back httpstcoYgpUUJ,0
976,1460,HerrLizzie Yes,0
977,7543,The battle third place begins httpstcoLdVgpPeD,0
978,11021,Tigers righthander Spencer Turnbull reports problems bullpen session Lakeland Jeimer Candelarios bat Nomar Mazaras manner reflects team Niko Goodrum starts rehab assignment httpstcoVxVRPQQDn,1
979,6917,TalkinYanks httpstcoIKtQzAjdMg,0
980,377,jcova Yes I tweeted,0
981,11382,The Cardinals say Carlos Martínez left game bruised right thumb sustained atbat third inning Considered day day,1
982,10174,Dodgers manager Dave Roberts also said Corey Seager play sim game Camelback Ranch Saturday,0
983,113,FINAL Indians Royals,0
984,13018,Phillies announce OF Adam Haseley put COVID restricted list Also Phillies claimed RHP Tyler Phillips waivers Texas Rangers,1
985,2239,The Home Run Derby field finalized Pete Alonso NYM Joey Gallo TEX Trey Mancini BAL Shohei Ohtani LAA Matt Olson OAK Salvador Pérez KC Juan Soto WAS Trevor Story COL httpstcoJwJLgSAtW,0
986,9561,George Springers running Cavan Biggio Thomas Hatch get game Steven Matz runs trouble Blue Jays lose Danny Jansen goes Pirates look like natural trade partner club lot needs httpstcojisOyf,0
987,1248,Yes hour minute marathon featured delay Sean Rodriguez broke light rings foul ball pick glass fell field Rays,0
988,3380,Mike Elias called Colton Cowser elite contact hitter praising ability hit power without striking,0
989,11238,José Urquidy said today yet know cleared resume throwing depends feelshow shoulder responds treatment suggested another days two weeks,1
990,13667,Ryan Helsleys injury described stress reaction right elbow And Pleau Principle remains constant,1
991,6110,DianeFab RedSox NESN Thanks lot Great win,0
992,11087,Previewing afternoons matinee Rays Indians plus details Manuel Margot going IL Ryan Sherriff Vidal Brujan coming httpstcoKexrHLG via SaintPeteNine,1
993,5685,Milwaukee Journal Sentinel Reds Brewers Lefty Wade Miley pitches shutout ball ninth httpstcoFlycaKZhEM,0
994,10280,Jake Arrieta passionately insists done yet I still lot left tank question httpstcorIrYZPswv,0
995,11444,Bob Melvin Chad Pinders injury It going He hamstring injuries one middle hamstring I mean things probably least month Athletics,1
996,4212,We struggling find way win games right Nobodys panicking around The Athletics lost without chances httpstcodnLbxphcn,0
997,5190,Josh Ockimey hitting homers place WooSox httpstcodwFzdGbKil,0
998,9365,Elias passing Rocker All guys tempting Its huge decision top draft We dont draft need The baseball draft challening We try make good pick goal The draft fraught lot risk,0
999,13556,Today might one biggest negative disparities Cubs whole vibe White Sox since Cubs perspective Cubs lose th row runs DFA Arrieta lose Contreras IL White Sox walk Field Dreams game like,1
1000,14072,Get caught busy Monday around league MLB Transaction Tracker httpstcoFpWDLRYRo MLB Lineup Tracker httpstcoGQCrtqXfI MLB Injury Report httpstcoJfapFkcvd httpstcoODCSJD,1
1001,12680,New Post Francisco Lindor Placed IL Right Oblique Strain httpstcouSDBSPIvi Mets LGM IBWAA,1
1002,5399,Ryan Tepera warming,0
1003,5847,HoltzDub Except one break Statcast,0
1004,2146,BillShaikin jorgecastillo Good idea avoid awkward press conference httpstcoMOSuJBXQD,0
1005,9437,ahlorch Your actual team issue Don Mattingly,0
1006,6461,I bet first person offer tweet,0
1007,12273,Merrill Kelly coming game apparent injury,1
1008,4877,Big insurance runs Rays th lead still batting,0
1009,7201,bykaren Thats great Cant wait read,0
1010,5208,TheRiseofElNiño httpstconKfIqvg,0
1011,4485,Grounder eats Sogard third Phillies extend lead eighth,0
1012,14017,Twins pitcher Kenta Maeda undergoes Tommy John surgery httpstcooZvRGyFw httpstconLoLWkpHeB,1
1013,3730,Listen live httpstcoVXgyFfRZ,0
1014,12890,Braves lefty Drew Smyly exits start early knee pain httpstcoyrPaANAmc,1
1015,6959,SENIOR MANAGER OF HUMAN RESOURCES United Center Chicago IL httpstcoDGimuY,0
1016,3192,Sign DodgersFdn Run presented UCLAHealth get coreyseager World Champion Edition Bobblehead Register httpstcofyaJXnjnK LADFrun httpstcoZVqkNH,0
1017,14049,The Braves today placed RHP Josh Tomlin day IL strained neck backdated August recalled RHP Edgar Santana Atlanta,1
1018,5842,Javy Báez Cubs game losing streak Its fun let tell Were trying Everybodys mad I mad But thing I come back tomorrow try,0
1019,12514,On hill tonight JMeans making MLB Rehab start Tides Memphis Its first time pitching Norfolk since First pitch pm ET ESPNradio httpstcoCGGzyLFf httpstcoJcwcVoBoy RisingTide Birdland httpstcoOsCUhA,1
1020,4765,Amir Garrett strikes side Brewers seventh Reds still lead,0
1021,3759,Reds notes Prospect Mark Kolozsvary anticipation play Team USA Olympics Tyler Naquin update Michael Lorenzen update httpstcovZGyXKyM,0
1022,10808,Brewers CF Lorenzo Cain talks upcoming minor league rehab assignment nashvillesounds httpstcoxBiMFtrri,1
1023,746,Putting fashion show purple carpet httpstcoazGFPNFQ,0
1024,13813,The good pitching matchup expected went Yankees way today Gerrit Cole pitched shutout inning win Kenta Maeda exit early due injury That could another challenge rotation MNTwins sort Lets circle bases,1
1025,11269,The SFGiants could get three veteran infielders back AllStar break trade deadline Here injury updates ask remember way early think clear roster space httpstcoGzGnHID,1
1026,5433,Sale throwing live BP two innings Thats pitches To reach innings looking pitches Not sure many add per outing I think probably like In case would least starts,0
1027,1921,johnjf Just trying read damn book gate hooligans yelling,0
1028,1122,Out quick maths httpstcocFDJbsw,0
1029,13819,Elias discusses Orioles embarrassing losing streak injury updates longterm picture httpstcoObqpuqez,1
1030,8964,RedsDaily Thanks,0
1031,3802,Here tonights Cubs starting lineup CubTogether httpstcowiVrHGMTr,0
1032,2560,Dodgers prospect Andre Jackson faced four batters Futures Game Gave single retired three Jackson ERA WHIP Ks IP DoubleA Tulsa year,0
1033,1466,pm PT vs Texas NBCSCA Bloomberg AM httpstcoMHaCde httpstcossslrFGn Starting pitcher Kaprielian RiseAndGrind x Chevron httpstcozAZdZMFhoJ,0
1034,2388,It Bo republicbank KRD NickCurran httpstcolybmRWWk httpstcouyJAhOFpN,0
1035,12011,TheIDPGuy Injury,1
1036,7615,The next weeks going interesting future Cubs franchise httpstcozhtGKK,0
1037,10748,Yesterday really tough day I one guys brothers go tough But I texted little bit today told play heart CLE responds emotional Josh Naylor injury best offensive night httpstcoRPUKiwXw,1
1038,6582,WandBSports You look stat sheet straight face say even average bullpen There legit arms bunch look like rebuilding club I watch Twins every day I familiar bad pitching staffs,0
1039,4340,Christian Arroyo joining us Zoom RedSox,0
1040,1312,One story update Don Mattinglys contract option picked season insightsthoughts Mattingly Kim Ng Derek Jeter Miguel Rojas httpstcoFjBjSjdOi,0
1041,5047,PaineInTheNeck As mentioned story Naquin told continue saying way throughout career,0
1042,13458,Latest injury update Patriots TE Hunter Henry httpstcojaLHZClabP,1
1043,4582,Follow joeyjohnston RaysBlueJays coverage today I AllStar coverage later today,0
1044,13076,Gerrit Cole tested positive COVID start tomorrow Aaron Boone announced,1
1045,13889,Ryan Helsley currently IL bone bruise right elbow arthroscopic procedure left knee John Mozeliak said stlcards,1
1046,6590,Yordan Alvarez went oppo Crawford Boxes tie game,0
1047,6183,Look leadoff hitter Alcides Escobar putting perfect safety squeeze Nats Joe Musgrove,0
1048,10925,Tony La Russa Yoán Moncada Hes got swelling Looks like probably miss weekend series By saying means think could ready time go Minnesota Its sore going affect swinging throwing Well play without,1
1049,12010,Kole Calhoun back hamstring injury To make room man Nick Heath designated assignment To make room active roster Taylor Widener optioned TripleA,1
1050,7721,We think great getting exposure deserves Matt Olson AllStar also participate HR Derby httpstcobGWdhxVZZT,0
1051,1963,Fletchs hit streak extends games pitcher brought home httpstcoGFaCZkS,0
1052,3588,Yankees MLBPipeline prospect Austin Wells crushed baseball bleachers give Tarpons lead That first round picks eighth homer year httpstcoBUfPdWYQ,0
1053,7607,Mitch Haniger grand slam This loudest I heard place season httpstcoeBdksZhv,0
1054,2217,It ShoTime Shohei Ohtani belts two HRs giving dynamic twoway star MLBleading HRs games walks steals B two outs ninth races home winning run Jared Walsh walkoff RBI B vs Orioles httpstcoWbdOMXBdX,0
1055,8369,Aaron Boone Talk cheap right We go play full game start hammering people,0
1056,12521,This pathetic Youd think could really cost team pennant race players go COVIDIL would persuasive argument dudes care winning wellbeing others apparently even enough,1
1057,11523,Rafael Dolis finger scheduled begin rehab assignment tripleA Friday per Blue Jays manager Charlie Montoyo Ryan Borucki forearm scheduled throw live BP early next week beginning rehab assignment,1
1058,8716,On bright note singleA prospect Ed Howard two hits tonight Press box wag Off Arrieta,0
1059,11500,In meantime Padres notes Clevinger staying swing things rehabbing team instead Peoria Nola brothers miss matchup perhaps next month San Diego Tinglers thoughts HosmerMyers hitting th th httpstcoJCYhNPXRsK httpstcoEmGwPbrnn,1
1060,10295,First career hit Tres Barrera And Baby Shark Gerardo Parra steps plate Independence Day,0
1061,5400,Topgolf coming Progressive Field Dont miss opportunity golf favorite ballpark httpstcoERpPTZQYzU httpstcoZUakhoCjqo,0
1062,5383,Well done Marcus Diplan Tiger months SeptDecember never pitched game level Claimed waivers Orioles,0
1063,8281,Covered RangersYankees June Game resumed hour minute rain delay ended There precedent Youre welcome,0
1064,999,AlexDuBord comes HUGE strikeout strand bases loaded railcats FMRedHawks httpstcoqnDOuaxM,0
1065,13033,Angels prospect Jordyn Adams initially struggled HighA returning lower leg injury hit fourth home run seven games last nine games,1
1066,7778,Casali two extra base hits tonight,0
1067,6627,And Ohtani goes deep,0
1068,3118,Brad Underwood CollegeHoopsToday Podcast Kofi Cockburns return Andre Curbelo lies ahead Illinois httpstconupJA,0
1069,1679,Pete Alonso smashed ball good lord mph exit velo feet Just fastball happy zone Kranick Mets,0
1070,1577,Alex Cora Shohei Ohtani best player best pitcher combine probably best player baseball Said Red Sox close signing back,0
1071,9245,Wade Miley pitched eight shutout innings last night The impressive part big game big series Miley absolute blast It really special gift httpstcorPYaDCkF,0
1072,8097,Which Braves prospects could make big league debut second half season via ShortStopBall READ httpstcolMCOTvwfR,0
