,injury_report,tweet
686,0,That's two home runs tonight and 24 this season for Fernando Tatis Jr. He is tied with Shohei Ohtani for second in the majors behind the 25 homers by Vladimir Guerrero Jr.
687,0,"Fernando Tatis Jr. won't be participating in the HR Derby, but he will continue hitting home runs. Two batters into the game, the Padres have two homers.  It is the second straight game in which they have two HR in the first inning."
688,0,"On the second pitch of the game, leadoff hitter Tommy Pham makes it four straight games in which the Padres have hit (at least one) first-inning home run."
689,0,Padres pregame: Paddack faces Diamondbacks team on historically bad road run  https://t.co/FpefX92UIv
690,0,Friday v. Diamondbacks:  Pham LF Tatis Jr. SS Cronenworth 2B Machado 3B Hosmer 1B Myers RF Grisham CF Caratini C Paddack P
691,0,"“It’s like Michael Jordan shooting a game-ending 3-pointer. The rest of the crowd goes, ‘How did he make that?’ That’s the level of player we’re talking about.”  Manny Machado wows on defense even as he makes it look easy.  https://t.co/bVg4SgrFJ2"
692,0,"In a rare off-day version of the Padres Daily:  There's no way Jake Cronenworth isn't an All-Star, right? Party of Five.  Check out this schedule.  https://t.co/wSTczjqgp6"
693,0,"“I couldn’t tell you if he’s won any Gold Gloves. But me watching him, he is the gold standard.”  Manny Machado wows on defense even as he makes it look easy   https://t.co/bVg4SgrFJ2"
694,0,"Seems a lot of folks aren’t fans of the new All-Star jerseys. Somehow, I don’t think Jake Cronenworth is going to mind wearing this. (via MLB)  https://t.co/c22O1idcUi"
695,0,Today’s Padres Daily has a lot to do with Manny Machado.  Plus some pitching. And tidbits.  https://t.co/avKdAuJtnm
696,0,"“I think we’re starting to show them you’re not going to walk all over us this year and we’re going to fight. We’ve got the pieces to do it, and now it’s just going out and doing it.”   So far, so good.  Padres complete first sweep of Dodgers since 2013.   https://t.co/yFdLleOJp1"
697,0,“That’s a bad man. Just an absolute bad man.” — Jayce Tingler on Manny Machado.
698,0,"Padres' first sweep of the Dodgers since April 15-17, 2013."
699,0,A new chant after the Padres take a 5-3 lead in the eighth.  https://t.co/WAtPiIcbDL
700,0,The law of gravity applies to everyone. It just applies a little bit less to Fernando Tatis Jr.  https://t.co/aZOuCOTG35
701,0,"Quite an NL West race in 2021. Should be quite a finish, too. But that leaves little room for missed opportunities like this one.  https://t.co/d0owR7CRtH"
702,0,"Final: Nationals 7, Padres 5  The Giants lost. The Dodgers lost. The Padres, presented a rare opportunity to gain ground on both, lost."
703,0,"Brad Hand, one of eight Padres to pitch in multiple All-Star Games, is on for the ninth with the Nationals up two."
704,0,Tatis for the 2022 dunk contest  https://t.co/0rFy1LuEd8
705,0,With a straight face: That might be the best 5-run outing in Padres history from Joe Musgrove.
706,0,It's 5-5 in the fourth.
707,0,"Fernando Tatis Jr. hit a LOUD home run off the Western Metal Building. At 116 mph off the bat, it's the hardest-hit homer of his big league career."
708,0,"All last season, I sat here staring at empty seats, listening to horrific artificial crowd noise, and while the wave isn't my favorite, damn it it's great to see a ballpark full of people having a good time."
709,0,"Good wave, imo. B+"
710,0,"Really #GoodPieceOfHitting by Ha-Seong Kim, who got around on a fastball and kept it fair for a two-run double. Would've been a three-run double had it snuck into the LF corner, but the ball took an unfortunate ricochet off a security guard's stool.  Now 5-3 Nationals after 3."
711,0,It's 5-0 Nats in the second.
712,0,The Giants and Dodgers lost. First time they've both lost on the same day since June 12.  But the Giants played a doubleheader that day and also won. So tonight marks the first time the Padres will have an opportunity to gain a full game on both since June 6.  Them's the stakes.
713,0,"In today's Padres notes:   ⚾ Darvish vs. Ohtani? Sign us all up (including Darvish)  ⚾ ""Goosebumps"" for Melancon, who, in a way, is going to his third All-Star Game at Coors Field  ⚾ A bit of perspective on Machado's All-Star exclusion   https://t.co/NJcpBA5Q78"
714,0,"@dohyoungpark Correct take, this one."
715,0,Game 87: Nats at Padres  https://t.co/PxPaj3c9wR
716,0,"“I’m blessed to be in San Diego,” said Manny Machado, who, in a different universe, might be a Phillie. “Sunshine, great fans and great people. I’m grateful to be where I’m at and looking forward to what the future brings.”  In SD, the feeling’s mutual.  https://t.co/UbCeafJtwu"
717,0,"A sure sign things are different in San Diego:  The Padres have the most All-Stars in the NL, and maybe even a snub or two.  ""A testament to the group we have,"" Jake Cronenworth said. ""There's plenty of deserving guys, just go down the list.""   https://t.co/fZoDFcsr1U"
718,0,"Yu Darvish and Mark Melancon join Fernando Tatis Jr. and Jake Cronenworth on the National League All-Star team, giving the Padres four All-Stars -- more than any other club in the NL.  It's, uh, quite a change from the way things used to be in San Diego."
719,0,"Cronenworth won't start, but it'd be cool to see him overlap with Tatis for perhaps an inning or two. Cronenworth/Tatis represent the first Padres double-play duo to be selected for the same All-Star Game."
720,0,"Hey, Jake Cronenworth's an All-Star, and deservedly so."
721,0,"FINAL: Padres 11, Phillies 1  Road-trip recap: 6 games, 6 rain delays, 3-3 for the Padres."
722,0,"They're headed for the exits in Philly, and those that remain have resorted to chanting about a 4-win football team."
723,0,"The Padres have scored six runs in the inning, and lead 11-1."
724,0,"Webster Rivas tater, what a road trip."
725,0,Héctor Neris missed an immaculate inning by that much.  https://t.co/fiwgfOwtn1
726,0,"Manny Machado is just the third Padre to notch a multi-homer, multi-IBB game, joining Brian Giles and Phil Plantier."
727,0,"Quite a line for Blake Snell, who threw more balls than strikes over four innings, yet didn't allow a run. His day is over. Jorge Mateo pinch-hits."
728,0,The Padres' most exciting prospect is out for the season.   https://t.co/rqH7bWeRgH
729,0,"Coupla bombs (bursting in air) for Manny Machado today, and it's only the third inning. The Padres lead 5-0. Machado has two career three-homer games, but none as a Padre."
730,0,Fernando Tatis Jr. is back on top of the National League homers and steals leaderboards. What a player.
731,0,"No doubt, Abrams' injury is a brutal setback. But I seem to remember another Padres shortstop prospect who was injured and ruled out for the season at Double-A San Antonio in July 2018. He turned out OK."
732,1,"Rough news here: CJ Abrams, perhaps the Padres' best prospect and MLB Pipeline's No. 8 overall, was diagnosed with a fractured left tibia and a sprained MCL after his collision at second base in the ninth inning on Wednesday. He will miss the remainder of the season."
733,0,"@jethrow0211 @Di3seL_ It's on the pitcher, meaning it wasn't an error, and it's on his line. Which is fine. But the difference between unearned runs and earned runs is arbitrary and pretty meaningless. Runs are runs, and it's a pitcher's job to prevent them whether they're earned or not."
734,0,Second straight game a very routine fly ball has hit the ground. Second straight game it's on the pitcher. Again: Errors are arbitrary and meaningless. RA9 forever.
735,0,"Manny Machado visits the forest in center field for the second straight game, giving the Padres a 2-0 lead in the first inning... for the second straight game."
736,0,Game 86: Padres at Phillies  🇺🇸  https://t.co/ntDAu4xTK5
737,0,"Final: Phillies 4, Padres 2  Lots of waiting around, very little payoff. The Padres remain winless in red hats."
738,0,Yu Darvish emerges from the dugout with Victor Caratini. Looks like he's staying in post-delay.
739,0,"Seriously wondering if Mike was waiting for the 5th inning to propose, and the umpires called for the tarp with two outs and two strikes in the 4th."
740,0,Sounds like we're playing baseball at 5:10 p.m. PT.
741,0,@LeCasualFan Not for me. Not for most people. But live and let live.
742,0,"Update from Citizens Bank Park: Approaching three hours worth of rain delays this evening, someone named Mike just proposed to someone named Kristin on the videoboard. She said yes."
743,0,"Rainin'  We're headed for another delay, the Padres' sixth of this road trip. Doesn't seem like Jayce Tingler is too happy that it came with two outs and two strikes in the 4th."
744,0,It's 2-2. Bryce Harper and Rhys Hoskins mashed solo taters on a couple uncharacteristic mistakes for Darvish with his fastball.
745,0,"Bryce Harper and Manny Machado once dominated an entire offseason. In the first two innings tonight, they've hit some ridiculous home runs."
746,0,"The Phillies staked their ace to a 2-0 lead in the first inning last night. The Padres staked theirs to a 2-0 lead tonight. Manny Machado hit a two-run homer, an 18-degree-launch-angle blast to straightaway center field, which is hard to do."
747,0,That's all for me. Thanks for playing. First pitch at 3:05 p.m. PT.
748,0,"@Gerardo96003463 coincidentally, philly, and no"
749,0,@TeagueSenninger grisham-myers-tatis-mateo
750,0,"@aalonsoftw window if I need sleep, aisle if I don’t"
751,0,@PadreSD1 whiskey
752,0,"@mweldon10 cut the whole sixth season, end it after s5, and it’s one of the best shows of all time"
753,0,@jpmarino7 dog and cat person
754,0,"@CFoster79 no lie: because I thought peter crouch was rad at the 2006 world cup (and stevie g, too)"
755,0,@lorenzodostuff cool with it
756,0,"@lilobets for, would like a tweak for extra time though"
757,0,@howerton_joe apatosaurus
758,0,"@benslack19 you’d better make sure you love it, because you’re gonna deal with crap, and work some hours you don’t want to be working... but if you love it, it rules"
759,0,"@jjankowski23 no, but I’m gonna disappoint some people when I’m done in four minutes"
760,0,@2019Trenton mike “nice pick” olshin ... vito’s
761,0,@TooMuchMortons_ nah
762,0,@annieheilbrunn  https://t.co/WiDk8bEPeJ
763,0,@TimothyRRyder That I've been to... 10/31/18.  To listen to... 4/2-5/98.
764,0,"@jacksonstuart93 @CoreyAStewart yeah, jackson beat me to it"
765,0,"@RyanCohen24 not on the team flights, I fly commercially (southwest points, baby!)"
766,0,"@Bobbycressey i give everyone one guess, so... you're up"
767,0,"@SDNomad2 going all season, i’ll cut it for the parade (or early november)"
768,0,@Soulex dogs
769,0,@friarstilwedie burrito
770,0,"@TrevParkford is Italy ""home?"""
771,0,"@tonymeza_51 no, should i?"
772,0,@Willwoodruff2 in-n-out
773,0,"@J_A_SaltyDeez fully realize how corny field of dreams is, but damn it, i still love it"
