,injury_report,tweet,data_cleaned
645,0,"Loud ""MVP"" chant between here at Great American Ballpark. It's weird because Fernando Tatis Jr. is not up to bat. It's Nick Castellanos.",Loud MVP chant Great American Ballpark Its weird Fernando Tatis Jr bat Its Nick Castellanos
646,0,"They leave the bases loaded for a fourth inning. Actually have loaded the bases five times. Got a bases-loaded sac fly in the second inning, loaded them again and got nothing more.",They leave bases loaded fourth inning Actually loaded bases five times Got basesloaded sac fly second inning loaded got nothing
647,0,The Padres have the bases loaded for the fourth time tonight. They have converted the first three into one run.,The Padres bases loaded fourth time tonight They converted first three one run
648,0,Eric Hosmer was ejected (from the dugout) for yelling at home plate umpire Hunter Wendelstedt on a strike call on Tommy Pham. Hosmer was upset about a ball called a third strike last inning.,Eric Hosmer ejected dugout yelling home plate umpire Hunter Wendelstedt strike call Tommy Pham Hosmer upset ball called third strike last inning
649,0,The emergency bullpen game is no longer going as well. Jesse Winker hits a two-run homer off Nabil Crismatt with no outs in the bottom of the fifth inning that cuts the Padres' lead to 5-4.,The emergency bullpen game longer going well Jesse Winker hits tworun homer Nabil Crismatt outs bottom fifth inning cuts Padres lead
650,0,"Before the game, I said, ""What's happening, Tommy?"" He looked at me and said this: ""I gotta get two here.""  Halfway there. His homer starting off the fourth puts Padres up 4-1.",Before game I said Whats happening Tommy He looked said I got ta get two Halfway His homer starting fourth puts Padres
651,0,Craig Stammen gets through the second inning on six pitches. He has thrown 28 pitches through two. Padres up 3-1. He did his job. Nick Ramirez has stopped warming but appears to be going over hitters with bullpen coach Ben Fritz.,Craig Stammen gets second inning six pitches He thrown pitches two Padres He job Nick Ramirez stopped warming appears going hitters bullpen coach Ben Fritz
652,0,The Padres have scored multiple runs in the first inning in six of their past seven games. They lead 2-0 tonight.,The Padres scored multiple runs first inning six past seven games They lead tonight
653,0,"Game scheduled to start at 5 p.m. PT.  While you're waiting, read why the Padres rarely take traditional batting practice anymore.  ""These guys at this level, especially guys who have been around, they know how to prepare.”   https://t.co/hx8wGtanuo",Game scheduled start pm PT While waiting read Padres rarely take traditional batting practice anymore These guys level especially guys around know prepare httpstcohxwGtanuo
654,0,Tarp removal commences.  https://t.co/3WhnesIoEs,Tarp removal commences httpstcoWhnesIoEs
655,0,There will be a reassessment of the weather situation at 4:30 PT.,There reassessment weather situation PT
656,0,Get ready for the delay.  https://t.co/A0VsQCh7LP,Get ready delay httpstcoAVsQChLP
657,0,Evidently a chance the skies open up just before game time. But the rain is not expected to last long. How it goes in the Midwest. Cincinnati can get as much rain in a 15-minute burst in June as San Diego gets all winter — and the field will be ready to play on 30 minutes later.,Evidently chance skies open game time But rain expected last long How goes Midwest Cincinnati get much rain minute burst June San Diego gets winter field ready play minutes later
658,0,"How Blake Snell being scratched affects the Padres' rotation plans isn't known.  However, Ryan Weathers is still expected to start at some point on this six-game trip. Chris Paddack threw his bullpen today, which lines him up to start Thursday. But that could change.",How Blake Snell scratched affects Padres rotation plans known However Ryan Weathers still expected start point sixgame trip Chris Paddack threw bullpen today lines start Thursday But could change
659,1,Snell has an “illness.”,Snell illness
660,0,Blake Snell has been scratched from his scheduled start tonight.  Craig Stammen will start.,Blake Snell scratched scheduled start tonight Craig Stammen start
661,1,Expected bullpen news is official: Pierce Johnson and Drew Pomeranz have been activated from the IL. James Norwood and Miguel Diaz were optioned.,Expected bullpen news official Pierce Johnson Drew Pomeranz activated IL James Norwood Miguel Diaz optioned
662,0,"Today vs. Reds RHP Tony Santillan. A little different, but also a little familiar:  Pham LF Tatis Jr. SS Cronenworth 2B Machado 3B Grisham CF Hosmer 1B Myers RF Caratini C Snell P",Today vs Reds RHP Tony Santillan A little different also little familiar Pham LF Tatis Jr SS Cronenworth B Machado B Grisham CF Hosmer B Myers RF Caratini C Snell P
663,0,"""If you know what winning looks like, you can weather some storms because you know how good you are.”  At midpoint, Padres' season has been up and down and typical  https://t.co/ZEWBUOiS2w",If know winning looks like weather storms know good At midpoint Padres season typical httpstcoZEWBUOiSw
664,0,"""The team put me at the top of the rotation starting this season. There is a sense of responsibility there.”  In today's Padres Daily:  Darvish keeps coming through when Padres need it.  Home? Road? Just play better.  Becoming Phamiliar.   Plus tidbits.  https://t.co/yXHZ52x6Sx",The team put top rotation starting season There sense responsibility In todays Padres Daily Darvish keeps coming Padres need Home Road Just play better Becoming Phamiliar Plus tidbits httpstcoyXHZxSx
665,0,“It’s gonna suck leaving and going on the road because it’s been so fun playing here.”   Padres win nine of 10 on homestand.  https://t.co/2TTNYcZRge,It gon na suck leaving going road fun playing Padres win nine homestand httpstcoTTNYcZRge
666,0,A three-double day for Trent Grisham in the two-hole.,A threedouble day Trent Grisham twohole
667,0,"Trent Grisham heating up.  With two doubles today, he is 5-for-12 during a four-game hitting streak.  He is 9-for-48 since returning from IL, with seven extra-base hits.",Trent Grisham heating With two doubles today fourgame hitting streak He since returning IL seven extrabase hits
668,0,* Pham has 1.146 OPS in his past 15 games. * Padres have homered in the first inning in five of six games. * Padres have scored multiple runs in the first inning in five of six games.,Pham OPS past games Padres homered first inning five six games Padres scored multiple runs first inning five six games
669,0,Back to hitting first-inning homers. Tommy Pham puts Padres up 1-0.,Back hitting firstinning homers Tommy Pham puts Padres
670,1,Dinelson Lamet has been placed on the 10-day IL with right forearm inflammation. RHP James Norwood recalled from Triple-A El Paso.,Dinelson Lamet placed day IL right forearm inflammation RHP James Norwood recalled TripleA El Paso
671,0,"Wrapping up the homestand and the series vs. ARI:  Pham LF Grisham CF Cronenworth 2B Tatis SS Hosmer 1B Myers RF Kim 3B Caratini C Darvish P  Machado gets a twofer on rest, as Padres are off tomorrow.",Wrapping homestand series vs ARI Pham LF Grisham CF Cronenworth B Tatis SS Hosmer B Myers RF Kim B Caratini C Darvish P Machado gets twofer rest Padres tomorrow
672,0,"Lamet's final pitch was a 91.6 mph changeup. (Perhaps it was a fastball and the 4-5 mph drop alerted the Padres to an issue??) Velocity on FB was down only slightly otherwise.  Went 81 pitches in last start, had been trending up.",Lamets final pitch mph changeup Perhaps fastball mph drop alerted Padres issue Velocity FB slightly otherwise Went pitches last start trending
673,0,"Even before today's game, Jayce Tingler said the main aim is for Dinelson Lamet to make it through games healthy. Lamet was just removed in the 3rd inning.",Even todays game Jayce Tingler said main aim Dinelson Lamet make games healthy Lamet removed rd inning
674,0,"The Diamondbacks are up 1-0 after a half-inning. This is the first time the Padres have trailed since Saturday, a span of 51 innings in which they were tied or led.",The Diamondbacks halfinning This first time Padres trailed since Saturday span innings tied led
675,0,"Excellent player, Nolan Arenado. Manny Machado practices this with live grenades. Never dropped one.",Excellent player Nolan Arenado Manny Machado practices live grenades Never dropped one
676,0,It figured to be time for a Jurickson Profar start. This will be just his third in nine games.  Pham LF Tatis Jr. SS Cronenworth 2B Machado 3B Hosmer 1B Grisham CF Profar RF Rivas C Lamet P,It figured time Jurickson Profar start This third nine games Pham LF Tatis Jr SS Cronenworth B Machado B Hosmer B Grisham CF Profar RF Rivas C Lamet P
677,0,"@ABtheFriar Based on first half, I can’t see how it’s not Machado this year.",ABtheFriar Based first half I see Machado year
678,0,“You’d think it would surprise you. But at this point it is expected.”  In today’s Padres Daily: Don’t miss the Tatis Show; back-up plan; semi-regular + tidbits.  https://t.co/SoFmX5Vvoe,You think would surprise But point expected In today Padres Daily Don miss Tatis Show backup plan semiregular tidbits httpstcoSoFmXVvoe
679,0,I was at Petco Park watching one of Fernando Tatis Jr.‘s three home runs tonight about the time Evie was taking her first steps.  https://t.co/IxDFTEH1bq,I Petco Park watching one Fernando Tatis Jr three home runs tonight time Evie taking first steps httpstcoIxDFTEHbq
680,0,"""That was on my bucket list.""  Tatis hits three homers to power Padres past Diamondbacks   https://t.co/OGuk1wfaR7",That bucket list Tatis hits three homers power Padres past Diamondbacks httpstcoOGukwfaR
681,0,"If Fernando Tatis Jr. homers here in the eighth, those three two-outs hits in the seventh will be recalled for more than the two extra runs they scored. They will be what got him to the plate to even try to become the first Padres player ever with four homers in a game.",If Fernando Tatis Jr homers eighth three twoouts hits seventh recalled two extra runs scored They got plate even try become first Padres player ever four homers game
682,0,Fernando Tatis Jr. is 4-for-4 with three home runs and a single.,Fernando Tatis Jr three home runs single
683,0,"Three up, three down in the sixth. So Fernando Tatis Jr. will lead off the bottom of the seventh. It will be his fourth at-bat of the night, and he will be attempting to become the first Padres player ever to hit four home runs in a game.",Three three sixth So Fernando Tatis Jr lead bottom seventh It fourth atbat night attempting become first Padres player ever hit four home runs game
684,0,Fernando Tatis Jr. has homered in his first three ABs tonight. He is tied for the MLB lead with 25 this season.,Fernando Tatis Jr homered first three ABs tonight He tied MLB lead season
685,0,Jake Cronenworth has homered in four straight games. It's difficult to keep up at this point.,Jake Cronenworth homered four straight games Its difficult keep point
